id,entry_id,source_file,source_group,source_version
"48525","14641","js\vocabularies\kindergarten\kindergarten_4_communication.js","kindergarten","2.2.3"
"48526","14641","js\vocabularies\kindergarten_4_communication.js","other","2.2.3"
"48527","14642","js\vocabularies\common\common_vocabulary.js","common","2.2.3"
"48528","14642","js\vocabularies\kindergarten\kindergarten_1_basic.js","kindergarten","2.2.3"
"48529","14642","js\vocabularies\kindergarten\kindergarten_5_daily.js","kindergarten","2.2.3"
"48530","14642","js\vocabularies\kindergarten\kindergarten_life_communication_expanded.js","kindergarten","2.2.3"
"48532","14642","js\vocabularies\kindergarten\merged_kindergarten_vocab - 副本.js","kindergarten","2.2.3"
"48534","14642","js\vocabularies\kindergarten\merged_kindergarten_vocab.js","kindergarten","2.2.3"
"48536","14642","js\vocabularies\kindergarten_5_daily.js","other","2.2.3"
"48537","14642","js\vocabularies\kindergarten_6_general.js","other","2.2.3"
"48538","14642","js\vocabularies\stage\merged_vocabulary.js","stage","2.2.3"
"48539","14642","js\vocabularies\stage\stage_elementary_lower.js","stage","2.2.3"
"48540","14642","js\vocabularies\stage\stage_kindergarten.js","stage","2.2.3"
"48542","14642","js\vocabularies\kindergarten\kindergarten_4_communication.js","kindergarten","2.2.3"
"48543","14642","js\vocabularies\kindergarten_4_communication.js","other","2.2.3"
"48544","14642","js\vocabularies\minecraft\minecraft_words_full.js","minecraft","2.2.3"
"48545","14643","js\vocabularies\common\common_vocabulary.js","common","2.2.3"
"48546","14643","js\vocabularies\kindergarten\kindergarten_3_nature.js","kindergarten","2.2.3"
"48547","14643","js\vocabularies\kindergarten\kindergarten_5_daily.js","kindergarten","2.2.3"
"48548","14643","js\vocabularies\kindergarten\merged_kindergarten_vocab - 副本.js","kindergarten","2.2.3"
"48550","14643","js\vocabularies\kindergarten\merged_kindergarten_vocab.js","kindergarten","2.2.3"
"48552","14643","js\vocabularies\kindergarten_5_daily.js","other","2.2.3"
"48553","14643","js\vocabularies\stage\merged_vocabulary.js","stage","2.2.3"
"48554","14643","js\vocabularies\stage\stage_kindergarten.js","stage","2.2.3"
"48556","14643","js\vocabularies\kindergarten\kindergarten_4_communication.js","kindergarten","2.2.3"
"48557","14643","js\vocabularies\kindergarten_4_communication.js","other","2.2.3"
"48558","14644","js\vocabularies\common\common_vocabulary.js","common","2.2.3"
"48559","14644","js\vocabularies\kindergarten\kindergarten_1_basic.js","kindergarten","2.2.3"
"48560","14644","js\vocabularies\kindergarten\kindergarten_5_daily.js","kindergarten","2.2.3"
"48561","14644","js\vocabularies\kindergarten\merged_kindergarten_vocab - 副本.js","kindergarten","2.2.3"
"48563","14644","js\vocabularies\kindergarten\merged_kindergarten_vocab.js","kindergarten","2.2.3"
"48565","14644","js\vocabularies\kindergarten_5_daily.js","other","2.2.3"
"48566","14644","js\vocabularies\kindergarten_6_general.js","other","2.2.3"
"48567","14644","js\vocabularies\stage\merged_vocabulary.js","stage","2.2.3"
"48568","14644","js\vocabularies\stage\stage_kindergarten.js","stage","2.2.3"
"48570","14644","js\vocabularies\kindergarten\kindergarten_4_communication.js","kindergarten","2.2.3"
"48571","14644","js\vocabularies\kindergarten_4_communication.js","other","2.2.3"
"48572","14644","js\vocabularies\minecraft\minecraft_words_full.js","minecraft","2.2.3"
"48573","14645","js\vocabularies\common\common_vocabulary.js","common","2.2.3"
"48574","14645","js\vocabularies\kindergarten\kindergarten_5_daily.js","kindergarten","2.2.3"
"48575","14645","js\vocabularies\kindergarten\merged_kindergarten_vocab - 副本.js","kindergarten","2.2.3"
"48576","14645","js\vocabularies\kindergarten\merged_kindergarten_vocab.js","kindergarten","2.2.3"
"48577","14645","js\vocabularies\kindergarten_5_daily.js","other","2.2.3"
"48578","14645","js\vocabularies\stage\merged_vocabulary.js","stage","2.2.3"
"48579","14645","js\vocabularies\stage\stage_kindergarten.js","stage","2.2.3"
"48580","14645","js\vocabularies\kindergarten\kindergarten_4_communication.js","kindergarten","2.2.3"
"48581","14645","js\vocabularies\kindergarten_4_communication.js","other","2.2.3"
"48583","14646","js\vocabularies\common\common_vocabulary.js","common","2.2.3"
"48584","14646","js\vocabularies\kindergarten\kindergarten_3_nature.js","kindergarten","2.2.3"
"48585","14646","js\vocabularies\kindergarten\kindergarten_5_daily.js","kindergarten","2.2.3"
"48586","14646","js\vocabularies\kindergarten\kindergarten_life_communication_expanded.js","kindergarten","2.2.3"
"48587","14646","js\vocabularies\kindergarten\merged_kindergarten_vocab - 副本.js","kindergarten","2.2.3"
"48589","14646","js\vocabularies\kindergarten\merged_kindergarten_vocab.js","kindergarten","2.2.3"
"48591","14646","js\vocabularies\kindergarten_5_daily.js","other","2.2.3"
"48592","14646","js\vocabularies\stage\merged_vocabulary.js","stage","2.2.3"
"48593","14646","js\vocabularies\stage\stage_kindergarten.js","stage","2.2.3"
"48595","14646","js\vocabularies\kindergarten\kindergarten_4_communication.js","kindergarten","2.2.3"
"48596","14646","js\vocabularies\kindergarten_4_communication.js","other","2.2.3"
"48597","14647","js\vocabularies\common\common_vocabulary.js","common","2.2.3"
"48598","14647","js\vocabularies\kindergarten\kindergarten_2_study.js","kindergarten","2.2.3"
"48599","14647","js\vocabularies\kindergarten\kindergarten_5_daily.js","kindergarten","2.2.3"
"48600","14647","js\vocabularies\kindergarten\kindergarten_life_communication_expanded.js","kindergarten","2.2.3"
"48601","14647","js\vocabularies\kindergarten\merged_kindergarten_vocab - 副本.js","kindergarten","2.2.3"
"48603","14647","js\vocabularies\kindergarten\merged_kindergarten_vocab.js","kindergarten","2.2.3"
"48605","14647","js\vocabularies\kindergarten_5_daily.js","other","2.2.3"
"48606","14647","js\vocabularies\stage\merged_vocabulary.js","stage","2.2.3"
"48607","14647","js\vocabularies\stage\stage_kindergarten.js","stage","2.2.3"
"48609","14647","js\vocabularies\kindergarten\kindergarten_4_communication.js","kindergarten","2.2.3"
"48610","14647","js\vocabularies\kindergarten_4_communication.js","other","2.2.3"
"48611","14648","js\vocabularies\common\common_vocabulary.js","common","2.2.3"
"48612","14648","js\vocabularies\kindergarten\kindergarten_5_daily.js","kindergarten","2.2.3"
"48613","14648","js\vocabularies\kindergarten\merged_kindergarten_vocab - 副本.js","kindergarten","2.2.3"
"48614","14648","js\vocabularies\kindergarten\merged_kindergarten_vocab.js","kindergarten","2.2.3"
"48615","14648","js\vocabularies\kindergarten_5_daily.js","other","2.2.3"
"48616","14648","js\vocabularies\stage\merged_vocabulary.js","stage","2.2.3"
"48617","14648","js\vocabularies\stage\stage_kindergarten.js","stage","2.2.3"
"48618","14648","js\vocabularies\kindergarten\kindergarten_4_communication.js","kindergarten","2.2.3"
"48619","14648","js\vocabularies\kindergarten_4_communication.js","other","2.2.3"
"48621","14649","js\vocabularies\common\common_vocabulary.js","common","2.2.3"
"48622","14649","js\vocabularies\kindergarten\kindergarten_5_daily.js","kindergarten","2.2.3"
"48623","14649","js\vocabularies\kindergarten\merged_kindergarten_vocab - 副本.js","kindergarten","2.2.3"
"48624","14649","js\vocabularies\kindergarten\merged_kindergarten_vocab.js","kindergarten","2.2.3"
"48625","14649","js\vocabularies\kindergarten_5_daily.js","other","2.2.3"
"48626","14649","js\vocabularies\stage\merged_vocabulary.js","stage","2.2.3"
"48627","14649","js\vocabularies\stage\stage_kindergarten.js","stage","2.2.3"
"48628","14649","js\vocabularies\kindergarten\kindergarten_4_communication.js","kindergarten","2.2.3"
"48629","14649","js\vocabularies\kindergarten_4_communication.js","other","2.2.3"
"48631","14650","js\vocabularies\common\common_vocabulary.js","common","2.2.3"
"48632","14650","js\vocabularies\kindergarten\kindergarten_5_daily.js","kindergarten","2.2.3"
"48633","14650","js\vocabularies\kindergarten\merged_kindergarten_vocab - 副本.js","kindergarten","2.2.3"
"48634","14650","js\vocabularies\kindergarten\merged_kindergarten_vocab.js","kindergarten","2.2.3"
"48635","14650","js\vocabularies\kindergarten_5_daily.js","other","2.2.3"
"48636","14650","js\vocabularies\stage\merged_vocabulary.js","stage","2.2.3"
"48637","14650","js\vocabularies\stage\stage_kindergarten.js","stage","2.2.3"
"48638","14650","js\vocabularies\kindergarten\kindergarten_4_communication.js","kindergarten","2.2.3"
"48639","14650","js\vocabularies\kindergarten_4_communication.js","other","2.2.3"
"48641","14651","js\vocabularies\common\common_vocabulary.js","common","2.2.3"
"48642","14651","js\vocabularies\kindergarten\kindergarten_5_daily.js","kindergarten","2.2.3"
"48643","14651","js\vocabularies\kindergarten\merged_kindergarten_vocab - 副本.js","kindergarten","2.2.3"
"48644","14651","js\vocabularies\kindergarten\merged_kindergarten_vocab.js","kindergarten","2.2.3"
"48645","14651","js\vocabularies\kindergarten_5_daily.js","other","2.2.3"
"48646","14651","js\vocabularies\stage\merged_vocabulary.js","stage","2.2.3"
"48647","14651","js\vocabularies\stage\stage_kindergarten.js","stage","2.2.3"
"48648","14651","js\vocabularies\kindergarten\kindergarten_4_communication.js","kindergarten","2.2.3"
"48649","14651","js\vocabularies\kindergarten_4_communication.js","other","2.2.3"
"48651","14652","js\vocabularies\common\common_vocabulary.js","common","2.2.3"
"48652","14652","js\vocabularies\kindergarten\kindergarten_5_daily.js","kindergarten","2.2.3"
"48653","14652","js\vocabularies\kindergarten\kindergarten_life_communication_expanded.js","kindergarten","2.2.3"
"48654","14652","js\vocabularies\kindergarten\merged_kindergarten_vocab - 副本.js","kindergarten","2.2.3"
"48655","14652","js\vocabularies\kindergarten\merged_kindergarten_vocab.js","kindergarten","2.2.3"
"48656","14652","js\vocabularies\kindergarten_5_daily.js","other","2.2.3"
"48657","14652","js\vocabularies\stage\merged_vocabulary.js","stage","2.2.3"
"48658","14652","js\vocabularies\stage\stage_kindergarten.js","stage","2.2.3"
"48659","14652","js\vocabularies\kindergarten\kindergarten_4_communication.js","kindergarten","2.2.3"
"48660","14652","js\vocabularies\kindergarten_4_communication.js","other","2.2.3"
"48662","14653","js\vocabularies\common\common_vocabulary.js","common","2.2.3"
"48663","14653","js\vocabularies\kindergarten\kindergarten_5_daily.js","kindergarten","2.2.3"
"48664","14653","js\vocabularies\kindergarten\kindergarten_life_communication_expanded.js","kindergarten","2.2.3"
"48665","14653","js\vocabularies\kindergarten\merged_kindergarten_vocab - 副本.js","kindergarten","2.2.3"
"48666","14653","js\vocabularies\kindergarten\merged_kindergarten_vocab.js","kindergarten","2.2.3"
"48667","14653","js\vocabularies\kindergarten_5_daily.js","other","2.2.3"
"48668","14653","js\vocabularies\stage\merged_vocabulary.js","stage","2.2.3"
"48669","14653","js\vocabularies\stage\stage_kindergarten.js","stage","2.2.3"
"48670","14653","js\vocabularies\kindergarten\kindergarten_4_communication.js","kindergarten","2.2.3"
"48671","14653","js\vocabularies\kindergarten_4_communication.js","other","2.2.3"
"48673","14654","js\vocabularies\common\common_vocabulary.js","common","2.2.3"
"48674","14654","js\vocabularies\kindergarten\kindergarten_5_daily.js","kindergarten","2.2.3"
"48675","14654","js\vocabularies\kindergarten\kindergarten_life_communication_expanded.js","kindergarten","2.2.3"
"48676","14654","js\vocabularies\kindergarten\merged_kindergarten_vocab - 副本.js","kindergarten","2.2.3"
"48677","14654","js\vocabularies\kindergarten\merged_kindergarten_vocab.js","kindergarten","2.2.3"
"48678","14654","js\vocabularies\kindergarten_5_daily.js","other","2.2.3"
"48679","14654","js\vocabularies\stage\merged_vocabulary.js","stage","2.2.3"
"48680","14654","js\vocabularies\stage\stage_kindergarten.js","stage","2.2.3"
"48681","14654","js\vocabularies\kindergarten\kindergarten_4_communication.js","kindergarten","2.2.3"
"48682","14654","js\vocabularies\kindergarten_4_communication.js","other","2.2.3"
"48684","14655","js\vocabularies\common\common_vocabulary.js","common","2.2.3"
"48685","14655","js\vocabularies\kindergarten\kindergarten_5_daily.js","kindergarten","2.2.3"
"48686","14655","js\vocabularies\kindergarten\kindergarten_life_communication_expanded.js","kindergarten","2.2.3"
"48687","14655","js\vocabularies\kindergarten\merged_kindergarten_vocab - 副本.js","kindergarten","2.2.3"
"48688","14655","js\vocabularies\kindergarten\merged_kindergarten_vocab.js","kindergarten","2.2.3"
"48689","14655","js\vocabularies\kindergarten_5_daily.js","other","2.2.3"
"48690","14655","js\vocabularies\stage\merged_vocabulary.js","stage","2.2.3"
"48691","14655","js\vocabularies\stage\stage_kindergarten.js","stage","2.2.3"
"48692","14655","js\vocabularies\kindergarten\kindergarten_4_communication.js","kindergarten","2.2.3"
"48693","14655","js\vocabularies\kindergarten_4_communication.js","other","2.2.3"
"48695","14656","js\vocabularies\common\common_vocabulary.js","common","2.2.3"
"48696","14656","js\vocabularies\kindergarten\kindergarten_5_daily.js","kindergarten","2.2.3"
"48697","14656","js\vocabularies\kindergarten\merged_kindergarten_vocab - 副本.js","kindergarten","2.2.3"
"48698","14656","js\vocabularies\kindergarten\merged_kindergarten_vocab.js","kindergarten","2.2.3"
"48699","14656","js\vocabularies\kindergarten_5_daily.js","other","2.2.3"
"48700","14656","js\vocabularies\stage\merged_vocabulary.js","stage","2.2.3"
"48701","14656","js\vocabularies\stage\stage_kindergarten.js","stage","2.2.3"
"48702","14656","js\vocabularies\kindergarten\kindergarten_4_communication.js","kindergarten","2.2.3"
"48703","14656","js\vocabularies\kindergarten_4_communication.js","other","2.2.3"
"48705","14657","js\vocabularies\common\common_vocabulary.js","common","2.2.3"
"48706","14657","js\vocabularies\kindergarten\kindergarten_5_daily.js","kindergarten","2.2.3"
"48707","14657","js\vocabularies\kindergarten\merged_kindergarten_vocab - 副本.js","kindergarten","2.2.3"
"48708","14657","js\vocabularies\kindergarten\merged_kindergarten_vocab.js","kindergarten","2.2.3"
"48709","14657","js\vocabularies\kindergarten_5_daily.js","other","2.2.3"
"48710","14657","js\vocabularies\stage\merged_vocabulary.js","stage","2.2.3"
"48711","14657","js\vocabularies\stage\stage_kindergarten.js","stage","2.2.3"
"48712","14657","js\vocabularies\kindergarten\kindergarten_4_communication.js","kindergarten","2.2.3"
"48713","14657","js\vocabularies\kindergarten_4_communication.js","other","2.2.3"
"48715","14658","js\vocabularies\common\common_vocabulary.js","common","2.2.3"
"48716","14658","js\vocabularies\kindergarten\kindergarten_5_daily.js","kindergarten","2.2.3"
"48717","14658","js\vocabularies\kindergarten\kindergarten_life_communication_expanded.js","kindergarten","2.2.3"
"48718","14658","js\vocabularies\kindergarten\merged_kindergarten_vocab - 副本.js","kindergarten","2.2.3"
"48719","14658","js\vocabularies\kindergarten\merged_kindergarten_vocab.js","kindergarten","2.2.3"
"48720","14658","js\vocabularies\kindergarten_5_daily.js","other","2.2.3"
"48721","14658","js\vocabularies\stage\merged_vocabulary.js","stage","2.2.3"
"48722","14658","js\vocabularies\stage\stage_kindergarten.js","stage","2.2.3"
"48723","14658","js\vocabularies\kindergarten\kindergarten_4_communication.js","kindergarten","2.2.3"
"48724","14658","js\vocabularies\kindergarten_4_communication.js","other","2.2.3"
"48726","14659","js\vocabularies\common\common_vocabulary.js","common","2.2.3"
"48727","14659","js\vocabularies\kindergarten\kindergarten_5_daily.js","kindergarten","2.2.3"
"48728","14659","js\vocabularies\kindergarten\kindergarten_life_communication_expanded.js","kindergarten","2.2.3"
"48729","14659","js\vocabularies\kindergarten\merged_kindergarten_vocab - 副本.js","kindergarten","2.2.3"
"48730","14659","js\vocabularies\kindergarten\merged_kindergarten_vocab.js","kindergarten","2.2.3"
"48731","14659","js\vocabularies\kindergarten_5_daily.js","other","2.2.3"
"48732","14659","js\vocabularies\stage\merged_vocabulary.js","stage","2.2.3"
